baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,n_price,s_price,n_sq__ft,s_sq__ft
1,2,SACRAMENTO,38.463929,-121.438667,114750.0,Mon May 19 00:00:00 EDT 2008,779,CA,8101 PORT ROYALE WAY,Residential,95823,0.1281634982150924,-0.8644110544774747,0.13380281690140844,-0.6282373312162031
2,2,ANTELOPE,38.71607,-121.364468,115000.0,Mon May 19 00:00:00 EDT 2008,836,CA,8020 WALERGA RD,Condo,95843,0.1284465473105241,-0.8626047232274776,0.14359326691858468,-0.5614181325355728
2,2,ROSEVILLE,38.732429,-121.288069,115000.0,Mon May 19 00:00:00 EDT 2008,1100,CA,167 VALLEY OAK DR,Condo,95678,0.1284465473105241,-0.8626047232274776,0.1889385091034009,-0.2519397386463381
1,3,SACRAMENTO,38.470093,-121.468347,116100.0,Mon May 19 00:00:00 EDT 2008,1174,CA,7876 BURLINGTON WAY,Residential,95832,0.1296919633304236,-0.8546568657274907,0.20164891789762968,-0.16519200702587084
2,3,NORTH HIGHLANDS,38.656131,-121.377265,119250.0,Mon May 19 00:00:00 EDT 2008,1207,CA,3726 JONKO AVE,Residential,95660,0.13325838193286302,-0.8318970919775279,0.2073170731707317,-0.1265072077897165
4,4,SACRAMENTO,38.490704,-121.410176,120000.0,Mon May 19 00:00:00 EDT 2008,1995,CA,7342 GIGI PL,Multi-Family,95828,0.1341075292191581,-0.8264780982275368,0.342665750601168,0.7972389073039082
1,2,SACRAMENTO,38.53105,-121.479574,120000.0,Mon May 19 00:00:00 EDT 2008,804,CA,2610 PHYLLIS AVE,Residential,95820,0.1341075292191581,-0.8264780982275368,0.13809687392648573,-0.5989306651282074
2,2,SACRAMENTO,38.647523,-121.523217,120000.0,Mon May 19 00:00:00 EDT 2008,958,CA,4200 COMMERCE WAY Unit 711,Condo,95834,0.1341075292191581,-0.8264780982275368,0.16454826520096186,-0.41840160202615373
2,3,SACRAMENTO,38.470187,-121.448149,120108.0,Mon May 19 00:00:00 EDT 2008,1366,CA,4621 COUNTRY SCENE WAY,Residential,95823,0.1342298064283846,-0.8256977631275381,0.2346272758502233,0.05988318852993622
2,2,SACRAMENTO,38.454949,-121.440578,121500.0,Mon May 19 00:00:00 EDT 2008,901,CA,5380 VILLAGE WOOD DR,Residential,95823,0.13580582379174833,-0.8156401107275546,0.15475781518378565,-0.485220800706784
1,3,SACRAMENTO,38.613103,-121.44408500000002,121725.0,Mon May 19 00:00:00 EDT 2008,696,CA,2621 EVERGREEN ST,Residential,95815,0.13606056797763685,-0.8140144126025572,0.11954654757815183,-0.7255354626283488
2,3,GALT,38.24227,-121.31032,122000.0,Mon May 19 00:00:00 EDT 2008,1080,CA,201 CARLO CT,Residential,95632,0.13637192198261172,-0.8120274482275605,0.18550326348333906,-0.2753850715167347
2,3,SACRAMENTO,38.50372,-121.490657,123000.0,Mon May 19 00:00:00 EDT 2008,1104,CA,6743 21ST ST,Residential,95822,0.13750411836433854,-0.8048021232275724,0.18962555822741325,-0.24725067207225881
1,2,SACRAMENTO,38.598321,-121.39161,125000.0,Mon May 19 00:00:00 EDT 2008,972,CA,3128 VIA GRANDE,Residential,95825,0.13976851112779215,-0.790351473227596,0.16695293713500514,-0.40198986901687617
2,4,SACRAMENTO,38.617173,-121.482541,125573.0,Mon May 19 00:00:00 EDT 2008,1390,CA,2847 BELGRADE WAY,Residential,95833,0.1404172596545216,-0.7862113620026028,0.2387495705942975,0.0880175879744121
2,4,ELVERTA,38.705834,-121.43919,126714.0,Mon May 19 00:00:00 EDT 2008,1354,CA,7741 MILLDALE CIR,Residential,95626,0.14170909572607188,-0.7779672661776164,0.2325661284781862,0.04581598880769828
1,2,SACRAMENTO,38.557045,-121.37167,126960.0,Mon May 19 00:00:00 EDT 2008,795,CA,9013 CASALS ST,Condo,95826,0.14198761603597668,-0.7761898362276192,0.13655101339745793,-0.6094810649198857
1,2,ROSEVILLE,38.749723,-121.27008,127000.0,Mon May 19 00:00:00 EDT 2008,780,CA,227 MAHAN CT Unit 1,Condo,95678,0.14203290389124573,-0.7759008232276197,0.13397457918241154,-0.6270650645726832
2,4,SACRAMENTO,38.49069,-121.382619,127500.0,Mon May 19 00:00:00 EDT 2008,1587,CA,7349 FLETCHER FARM DR,Residential,95828,0.14259900208210916,-0.7722881607276256,0.2725867399519066,0.31895411674781826
2,3,NORTH HIGHLANDS,38.699269,-121.376334,130000.0,Mon May 19 00:00:00 EDT 2008,1209,CA,7226 LARCHMONT DR,Residential,95660,0.14542949303642616,-0.7542248482276552,0.2076605977327379,-0.12416267450267683
1,2,SACRAMENTO,38.520941,-121.459355,133105.0,Mon May 19 00:00:00 EDT 2008,1139,CA,4114 35TH AVE,Residential,95824,0.14894496280168787,-0.731790214102692,0.19563723806252148,-0.20622133954906482
2,2,RIO LINDA,38.691104,-121.451832,136500.0,Mon May 19 00:00:00 EDT 2008,1690,CA,617 M ST,Residential,95673,0.15278876951765039,-0.7072602357277322,0.290278254895225,0.4396975810303606
2,3,CARMICHAEL,38.628563,-121.328297,139500.0,Mon May 19 00:00:00 EDT 2008,1245,CA,7032 FAIR OAKS BLVD,Condo,95608,0.1561853586628308,-0.6855842607277677,0.2138440398488492,-0.08196107533596302
2,3,ELVERTA,38.71865,-121.407763,140000.0,Mon May 19 00:00:00 EDT 2008,1416,CA,2421 SANTINA WAY,Residential,95626,0.15675145685369418,-0.6819715982277736,0.2432153899003779,0.11849652070592763
2,3,SACRAMENTO,38.47807,-121.48114,140800.0,Mon May 19 00:00:00 EDT 2008,1300,CA,2368 CRAIG AVE,Residential,95832,0.15765721395907564,-0.6761913382277831,0.22329096530401923,-0.017486409942372452
2,3,SACRAMENTO,38.484896,-121.486948,145000.0,Mon May 19 00:00:00 EDT 2008,1120,CA,2123 AMANDA WAY,Residential,95822,0.1624124387623282,-0.6458449732278329,0.19237375472346271,-0.22849440577594154
2,4,SACRAMENTO,38.478502,-121.403517,147000.0,Mon May 19 00:00:00 EDT 2008,1590,CA,7620 DARLA WAY,Residential,95828,0.1646768315257818,-0.6313943232278565,0.27310202679491585,0.3224709166783778
2,3,SACRAMENTO,38.479083,-121.400702,149600.0,Mon May 19 00:00:00 EDT 2008,1407,CA,8344 FIELDPOPPY CIR,Residential,95828,0.1676205421182715,-0.6126084782278872,0.24166952937135006,0.10794612091424918
2,5,SACRAMENTO,38.534508,-121.467907,150000.0,Mon May 19 00:00:00 EDT 2008,1516,CA,3624 20TH AVE,Residential,95820,0.16807342067096223,-0.6097183482278921,0.26039161800068705,0.23572318505791048
2,2,ROSEVILLE,38.795529,-121.328819,150000.0,Mon May 19 00:00:00 EDT 2008,0,CA,10001 WOODCREEK OAKS BLVD Unit 1415,Condo,95747,0.16807342067096223,-0.6097183482278921,0.0,-1.5414330465181494
2,3,SACRAMENTO,38.489759,-121.474754,150000.0,Mon May 19 00:00:00 EDT 2008,1646,CA,2848 PROVO WAY,Residential,95822,0.16807342067096223,-0.6097183482278921,0.282720714531089,0.38811784871548816
2,3,SACRAMENTO,38.457157,-121.43306499999998,155000.0,Mon May 19 00:00:00 EDT 2008,1676,CA,6045 EHRHARDT AVE,Residential,95823,0.17373440257959624,-0.5735917232279513,0.2878735829611817,0.423285848021083
2,3,SACRAMENTO,38.646677,-121.437573,155435.0,Mon May 19 00:00:00 EDT 2008,1370,CA,1223 LAMBERTON CIR,Residential,95838,0.17422690800564739,-0.5704487068529563,0.23531432497423566,0.06457225510401553
2,3,SACRAMENTO,38.646677,-121.437573,155500.0,Mon May 19 00:00:00 EDT 2008,1370,CA,1223 LAMBERTON CIR,Residential,95838,0.17430050077045964,-0.5699790607279571,0.23531432497423566,0.06457225510401553
2,4,CITRUS HEIGHTS,38.70166,-121.323249,158000.0,Mon May 19 00:00:00 EDT 2008,1351,CA,6000 BIRCHGLADE WAY,Residential,95621,0.17713099172477664,-0.5519157482279867,0.23205084163517692,0.042299188877138794
2,3,NORTH HIGHLANDS,38.697898,-121.377687,158000.0,Mon May 19 00:00:00 EDT 2008,1152,CA,7204 THOMAS DR,Residential,95660,0.17713099172477664,-0.5519157482279867,0.19787014771556166,-0.19098187318330706
2,3,SACRAMENTO,38.45356,-121.435959,160000.0,Mon May 19 00:00:00 EDT 2008,1452,CA,8363 LANGTREE WAY,Residential,95823,0.17939538448823025,-0.5374650982280104,0.24939883201648919,0.16069811987264146
1,2,ROSEVILLE,38.734136,-121.29963899999998,160000.0,Mon May 19 00:00:00 EDT 2008,990,CA,1675 VERNON ST Unit 8,Residential,95678,0.17939538448823025,-0.5374650982280104,0.1700446581930608,-0.38088906943351925
2,2,CITRUS HEIGHTS,38.720868,-121.309855,164000.0,Mon May 19 00:00:00 EDT 2008,1162,CA,6632 IBEX WOODS CT,Residential,95621,0.18392417001513747,-0.5085637982280578,0.19958777052559257,-0.17925920674810877
2,3,RIO LINDA,38.687659,-121.4633,164000.0,Mon May 19 00:00:00 EDT 2008,1182,CA,117 EVCAR WAY,Residential,95673,0.18392417001513747,-0.5085637982280578,0.2030230161456544,-0.1558138738777122
2,2,ELK GROVE,38.42465,-121.43013700000002,165000.0,Mon May 19 00:00:00 EDT 2008,1112,CA,6485 LAGUNA MIRAGE LN,Residential,95758,0.18505636639686426,-0.5013384732280696,0.19099965647543798,-0.23787253892410018
2,3,GALT,38.283085,-121.302071,167000.0,Mon May 19 00:00:00 EDT 2008,1100,CA,746 MOOSE CREEK WAY,Residential,95632,0.18732075916031787,-0.4868878232280933,0.1889385091034009,-0.2519397386463381
2,4,CITRUS HEIGHTS,38.715781,-121.298519,167293.0,Mon May 19 00:00:00 EDT 2008,1280,CA,8306 CURLEW CT,Residential,95621,0.18765249270016382,-0.4847708030030968,0.2198557196839574,-0.04093174281276902
2,4,CITRUS HEIGHTS,38.715781,-121.298519,167293.0,Mon May 19 00:00:00 EDT 2008,1280,CA,8306 CURLEW CT,Residential,95621,0.18765249270016382,-0.4847708030030968,0.2198557196839574,-0.04093174281276902
1,3,SACRAMENTO,38.52774,-121.433669,168000.0,Mon May 19 00:00:00 EDT 2008,1039,CA,5217 ARGO WAY,Residential,95820,0.1884529555420447,-0.47966249822810514,0.17846100996221229,-0.32344800390104766
2,3,SACRAMENTO,38.695677,-121.36022,170000.0,Mon May 19 00:00:00 EDT 2008,1159,CA,7108 HEATHER TREE DR,Residential,95842,0.19071734830549827,-0.46521184822812883,0.19907248368258332,-0.18277600667866825
2,4,SACRAMENTO,38.620687,-121.482619,170000.0,Mon May 19 00:00:00 EDT 2008,1917,CA,2956 DAVENPORT WAY,Residential,95833,0.19071734830549827,-0.46521184822812883,0.32926829268292684,0.7058021091093617
2,3,SACRAMENTO,38.564,-121.320023,170000.0,Mon May 19 00:00:00 EDT 2008,1520,CA,10062 LINCOLN VILLAGE DR,Residential,95827,0.19071734830549827,-0.46521184822812883,0.2610786671246994,0.2404122516319898
2,3,GALT,38.260467,-121.302636,174000.0,Mon May 19 00:00:00 EDT 2008,1204,CA,332 PALIN AVE,Residential,95632,0.1952461338324055,-0.43631054822817616,0.20680178632772242,-0.13002400772027597
2,3,SACRAMENTO,38.658734,-121.357196,178000.0,Mon May 19 00:00:00 EDT 2008,1120,CA,4649 FREEWAY CIR,Residential,95841,0.1997749193593127,-0.40740924822822355,0.19237375472346271,-0.22849440577594154
2,3,SACRAMENTO,38.447585,-121.426627,180000.0,Mon May 19 00:00:00 EDT 2008,1436,CA,8593 DERLIN WAY,Residential,95823,0.20203931212276632,-0.3929585982282472,0.2466506355204397,0.1419418535763242
2,3,SACRAMENTO,38.55992,-121.352539,180000.0,Mon May 19 00:00:00 EDT 2008,1451,CA,9273 PREMIER WAY,Residential,95826,0.20203931212276632,-0.3929585982282472,0.24922706973548608,0.15952585322912163
2,4,SACRAMENTO,38.466499,-121.381119,180000.0,Mon May 19 00:00:00 EDT 2008,1638,CA,8032 DUSENBERG CT,Residential,95828,0.20203931212276632,-0.3929585982282472,0.28134661628306423,0.37873971556732955
2,2,CARMICHAEL,38.637396,-121.300055,182000.0,Mon May 19 00:00:00 EDT 2008,1000,CA,7110 STELLA LN Unit 15,Condo,95608,0.20430370488621993,-0.3785079482282709,0.1717622810030917,-0.369166402998321
1,3,ROSEVILLE,38.72748,-121.256537,188325.0,Mon May 19 00:00:00 EDT 2008,1152,CA,1786 PIEDMONT WAY,Residential,95661,0.21146484700064194,-0.3328077676033458,0.19787014771556166,-0.19098187318330706
2,3,ROSEVILLE,38.747878,-121.311279,191500.0,Mon May 19 00:00:00 EDT 2008,1154,CA,1347 HIDALGO CIR,Residential,95747,0.21505957051262456,-0.3098673607283834,0.19821367227756784,-0.18863733989626738
2,3,SACRAMENTO,38.657811,-121.465327,192000.0,Mon May 19 00:00:00 EDT 2008,1353,CA,212 CAPPUCINO WAY,Residential,95838,0.21562566870348795,-0.3062546982283893,0.2323943661971831,0.04464372216417845
2,3,CITRUS HEIGHTS,38.706152,-121.325399,192700.0,Mon May 19 00:00:00 EDT 2008,1329,CA,5938 WOODBRIAR WAY,Residential,95621,0.2164182061706967,-0.3011969707283976,0.2282720714531089,0.016509322719702568
1,3,SACRAMENTO,38.544368,-121.369979,195000.0,Mon May 19 00:00:00 EDT 2008,1356,CA,3801 WILDROSE WAY,Residential,95826,0.21902225784866836,-0.2845787232284248,0.23290965304019237,0.04816052209473794
2,3,SACRAMENTO,38.645689,-121.452766,197654.0,Mon May 19 00:00:00 EDT 2008,1505,CA,508 SAMUEL WAY,Residential,95838,0.2220271070457713,-0.2654027106784562,0.258502232909653,0.22282825197919237
1,3,SACRAMENTO,38.681541,-121.355616,198000.0,Mon May 19 00:00:00 EDT 2008,1009,CA,6128 CARL SANDBURG CIR,Residential,95842,0.22241884699384878,-0.2629027482284603,0.17330814153211954,-0.3586160032066425
2,3,SACRAMENTO,38.46452,-121.427606,200345.0,Mon May 19 00:00:00 EDT 2008,1144,CA,1 KENNELFORD CIR,Residential,95823,0.22507384750899814,-0.2459593611034881,0.19649604946753693,-0.20036000633146567
1,2,SACRAMENTO,38.581471,-121.38839,203000.0,Mon May 19 00:00:00 EDT 2008,930,CA,909 SINGINGWOOD RD,Residential,95864,0.2280798289024828,-0.22677612322851953,0.1597389213328753,-0.45122506804470897
2,4,SACRAMENTO,38.687943,-121.328883,207000.0,Mon May 19 00:00:00 EDT 2008,1766,CA,6671 FOXWOOD CT,Residential,95841,0.23260861442939001,-0.1978748232285669,0.30333218825145997,0.5287898459378676
3,4,SACRAMENTO,38.468639,-121.403265,208000.0,Mon May 19 00:00:00 EDT 2008,1940,CA,8165 AYN RAND CT,Residential,95828,0.2337408108111168,-0.19064949822857874,0.33321882514599793,0.7327642419103177
2,4,ELK GROVE,38.413947,-121.408276,210000.0,Mon May 19 00:00:00 EDT 2008,1776,CA,9474 VILLAGE TREE DR,Residential,95758,0.23600520357457042,-0.1761988482286024,0.30504981106149087,0.5405125123730659
1,3,CITRUS HEIGHTS,38.698154,-121.298375,212000.0,Mon May 19 00:00:00 EDT 2008,1258,CA,7213 CALVIN DR,Residential,95621,0.23826959633802403,-0.1617481982286261,0.21607694950188938,-0.06672160897020525
2,4,SACRAMENTO,38.460492,-121.373379,213675.0,Mon May 19 00:00:00 EDT 2008,1872,CA,8167 DERBY PARK CT,Residential,95828,0.24016602527741643,-0.14964577885364594,0.3215389900377877,0.6530501101509694
2,2,ELK GROVE,38.423963,-121.428875,213697.0,Mon May 19 00:00:00 EDT 2008,1112,CA,6344 LAGUNA MIRAGE LN,Residential,95758,0.2401909335978144,-0.1494868217036462,0.19099965647543798,-0.23787253892410018
2,4,SACRAMENTO,38.619675,-121.496903,215000.0,Mon May 19 00:00:00 EDT 2008,1856,CA,2945 RED HAWK WAY,Residential,95833,0.24166618548320443,-0.1400722232286616,0.3187907935417382,0.6342938438546522
3,4,SACRAMENTO,38.573844,-121.462839,215000.0,Mon May 19 00:00:00 EDT 2008,1939,CA,3228 I ST,Residential,95816,0.24166618548320443,-0.1400722232286616,0.33304706286499486,0.7315919752667979
1,3,ROSEVILLE,38.746794,-121.29971,215100.0,Mon May 19 00:00:00 EDT 2008,998,CA,308 ATKINSON ST,Residential,95678,0.2417794051213771,-0.1393496907286628,0.17141875644108553,-0.37151093628536064
2,3,ROSEVILLE,38.756149,-121.306479,217500.0,Mon May 19 00:00:00 EDT 2008,1758,CA,624 HOVEY WAY,Residential,95678,0.24449667643752143,-0.12200891072869122,0.30195809000343526,0.5194117127897089
2,3,SACRAMENTO,38.658466,-121.46066100000002,218000.0,Mon May 19 00:00:00 EDT 2008,2142,CA,110 COPPER LEAF WAY,Residential,95838,0.24506277462838486,-0.11839624822869714,0.36791480590862247,0.969562103901323
1,2,SACRAMENTO,38.48403,-121.507641,220000.0,Mon May 19 00:00:00 EDT 2008,950,CA,7535 ALMA VISTA WAY,Residential,95831,0.24732716739183844,-0.10394559822872082,0.16317416695293713,-0.4277797351743124
3,4,ELK GROVE,38.417026,-121.416821,221000.0,Mon May 19 00:00:00 EDT 2008,1739,CA,7423 WILSALL CT,Residential,95758,0.24845936377356526,-0.09672027322873265,0.2986946066643765,0.4971386465628322
2,3,ELK GROVE,38.398245,-121.380615,222900.0,Mon May 19 00:00:00 EDT 2008,1516,CA,8629 VIA ALTA WAY,Residential,95624,0.25061053689884616,-0.08299215572875515,0.26039161800068705,0.23572318505791048
1,3,ANTELOPE,38.705753,-121.388917,223139.0,Mon May 19 00:00:00 EDT 2008,988,CA,3318 DAVIDSON DR,Residential,95843,0.2508811318340789,-0.08126530305375798,0.16970113363105463,-0.3832336027205589
2,4,GALT,38.282001,-121.295902,225500.0,Mon May 19 00:00:00 EDT 2008,1555,CA,913 COBDEN CT,Residential,95632,0.25355424749133587,-0.06420631072878594,0.2670903469598076,0.2814415841551838
2,3,SACRAMENTO,38.534827,-121.412545,228327.0,Mon May 19 00:00:00 EDT 2008,1212,CA,4419 79TH ST,Residential,95820,0.25675496666247755,-0.04378031695381941,0.20817588457574718,-0.12064587457211735
2,4,SACRAMENTO,38.62478,-121.523474,230000.0,Mon May 19 00:00:00 EDT 2008,1871,CA,3012 SPOONWOOD WAY,Residential,95833,0.2586491312091065,-0.03169234822883922,0.3213672277567846,0.6518778435074495
2,3,SACRAMENTO,38.47547,-121.380055,230000.0,Mon May 19 00:00:00 EDT 2008,1302,CA,8728 CRYSTAL RIVER WAY,Residential,95828,0.2586491312091065,-0.03169234822883922,0.2236344898660254,-0.015141876655332797
1,2,SACRAMENTO,38.657789,-121.354994,230522.0,Mon May 19 00:00:00 EDT 2008,756,CA,4709 AMBER LN Unit 1,Condo,95841,0.25924013772036786,-0.027920728578845398,0.12985228443833735,-0.6551994640171591
3,4,ANTELOPE,38.72286,-121.358939,231200.0,Mon May 19 00:00:00 EDT 2008,2026,CA,4508 OLD DAIRY DR,Residential,95843,0.26000776686717864,-0.023021958228853428,0.34799038131226384,0.8335791732530229
2,3,SACRAMENTO,38.49026,-121.550527,232000.0,Mon May 19 00:00:00 EDT 2008,1375,CA,312 RIVER ISLE WAY,Residential,95831,0.26091352397256007,-0.017241698228862897,0.2361731363792511,0.07043358832161467
2,2,SACRAMENTO,38.644406,-121.549049,232500.0,Mon May 19 00:00:00 EDT 2008,1250,CA,301 OLIVADI WAY,Condo,95834,0.26147962216342346,-0.013629035728868819,0.21470285125386465,-0.07609974211836387
1,3,SACRAMENTO,38.523828,-121.48113899999998,233641.0,Mon May 19 00:00:00 EDT 2008,1058,CA,5636 25TH ST,Residential,95822,0.2627714582349738,-0.005384939903882328,0.18172449330127105,-0.3011749376741709
2,3,ANTELOPE,38.727657,-121.391028,234000.0,Mon May 19 00:00:00 EDT 2008,1187,CA,8721 SPRUCE RIDGE WAY,Residential,95843,0.2631779167360137,-0.0027910482288865785,0.2038818275506699,-0.14995254066011307
2,2,SACRAMENTO,38.48797,-121.530229,234500.0,Mon May 19 00:00:00 EDT 2008,1324,CA,7461 WINDBRIDGE DR,Residential,95831,0.2637440149268771,0.0008216142711075013,0.22741326004809345,0.010647989502103427
3,4,SACRAMENTO,38.462981,-121.40828799999998,235000.0,Mon May 19 00:00:00 EDT 2008,1936,CA,8101 LEMON COVE CT,Residential,95828,0.2643101131177405,0.004434276771101581,0.3325317760219856,0.7280751753362383
4,5,RANCHO CORDOVA,38.603686,-121.277844,236000.0,Mon May 19 00:00:00 EDT 2008,2382,CA,10949 SCOTSMAN WAY,Multi-Family,95670,0.2654423094994673,0.011659601771089741,0.4091377533493645,1.2509060983460818
2,3,FOLSOM,38.679626,-121.142609,236073.0,Mon May 19 00:00:00 EDT 2008,1427,CA,617 WILLOW CREEK DR,Residential,95630,0.26552495983533336,0.012187050496088876,0.2451047749914119,0.13139145378464576
2,3,SACRAMENTO,38.66529600000001,-121.531993,238000.0,Mon May 19 00:00:00 EDT 2008,1678,CA,3301 PARK DR Unit 1914,Condo,95835,0.2677067022629209,0.026110251771066063,0.2882171075231879,0.42563038130812264
2,4,GALT,38.277177,-121.303747,238861.0,Mon May 19 00:00:00 EDT 2008,1798,CA,709 CIMMARON CT,Residential,95632,0.26868152334758766,0.03233125659605587,0.30882858124355894,0.566302378530502
3,4,ANTELOPE,38.725079,-121.387698,239700.0,Mon May 19 00:00:00 EDT 2008,2652,CA,3305 RIO ROCA CT,Residential,95843,0.26963143611185647,0.03839330427104593,0.45551356922019925,1.5674180920964356
2,4,SACRAMENTO,38.456939,-121.362965,240000.0,Mon May 19 00:00:00 EDT 2008,1816,CA,9080 BEDROCK CT,Residential,95829,0.2699710950263745,0.04056090177104238,0.31192030230161455,0.587403178113859
3,5,SACRAMENTO,38.63437,-121.510779,240000.0,Mon May 19 00:00:00 EDT 2008,3076,CA,100 TOURMALINE CIR,Residential,95834,0.2699710950263745,0.04056090177104238,0.5283407763655101,2.064459148948843
2,4,ELK GROVE,38.43461,-121.429316,241000.0,Mon May 19 00:00:00 EDT 2008,1844,CA,6411 RED BIRCH WAY,Residential,95758,0.2711032914081013,0.04778622677103054,0.3167296461697011,0.6202266441324141
2,3,SACRAMENTO,38.46179,-121.445371,245000.0,Mon May 19 00:00:00 EDT 2008,1306,CA,4867 LAGUNA DR,Residential,95823,0.2756320769350085,0.07668752677098319,0.2243215389900378,-0.010452810081253483
3,4,SACRAMENTO,38.604969,-121.54255,246000.0,Mon May 19 00:00:00 EDT 2008,2447,CA,3662 RIVER DR,Residential,95833,0.2767642733167353,0.08391285177097134,0.42030230161456544,1.3271034301748708
2,4,SACRAMENTO,38.489215,-121.419546,247234.0,Mon May 19 00:00:00 EDT 2008,1176,CA,6943 WOLFGRAM WAY,Residential,95828,0.2781614036517862,0.09282890282095672,0.20199244245963585,-0.16284747373883118
2,4,RIO LINDA,38.687021,-121.463151,247480.0,Mon May 19 00:00:00 EDT 2008,1182,CA,77 RINETTI WAY,Residential,95673,0.278439923961691,0.09460633277095382,0.2030230161456544,-0.1558138738777122
1,3,RIO LINDA,38.683674,-121.435204,249862.0,Mon May 19 00:00:00 EDT 2008,1160,CA,1316 I ST,Residential,95673,0.28113681574296423,0.11181705692092561,0.1992442459635864,-0.18160374003514843
2,3,SACRAMENTO,38.675506,-121.510987,251000.0,Mon May 19 00:00:00 EDT 2008,1424,CA,2130 CATHERWOOD WAY,Residential,95835,0.2824252552253694,0.12003947677091215,0.24458948814840262,0.12787465385408625
2,4,ORANGEVALE,38.691829,-121.249033,252155.0,Mon May 19 00:00:00 EDT 2008,1574,CA,8304 JUGLANS DR,Residential,95662,0.2837329420462638,0.12838472714589846,0.2703538302988664,0.3037146503820605
2,3,ANTELOPE,38.710221,-121.341707,254172.0,Mon May 19 00:00:00 EDT 2008,1830,CA,5308 MARBURY WAY,Residential,95843,0.28601658214820674,0.14295820767087458,0.31432497423565786,0.6038149111231366
